"user_id.x","status_id","screen_name","is_retweet","media_t.co","lang","name","location","description","protected","followers_count","friends_count","statuses_count","favourites_count","account_created_at","verified","profile_url","cantidad","user_id.y","prob_bot"
2905320664,1257102403062693888,"BrisaMaidana_",FALSE,NA,"es","Brisa <U+0001F3AC>","La Plata, Bs.As, Argentina","Estudiante en Artes Audiovisuales (UNLP/FDA). Contenidos audiovisual TP de la facultad <U+0001F3AC>:https://t.co/K4VizYtEqk",FALSE,15039,15219,25132,12009,2014-12-04 16:58:17,FALSE,"https://t.co/kdk7QiRlMX",48,"2905320664",0.191681586732177
195638316,1258350674628182016,"alphaanmol",FALSE,NA,"de","anmol pirates","jammu","i would like to be there......:-)",FALSE,42,143,509,314,2010-09-27 06:02:44,FALSE,NA,48,"195638316",0.397913909646425
1234259104794906624,1258146115519733760,"Paracetamol_gr",FALSE,NA,"es","Paracetamol",NA,"C8H9NO2 parodia oficial. <U+0001F48A> Soy f<f3>rmula.",FALSE,354,356,1456,4104,2020-03-01 23:28:15,FALSE,NA,47,"1234259104794906625",0.717091476374041
1218431174625939456,1257893585812369408,"uUtFN4IRpg3NEsP",FALSE,NA,"lv","anarhistilv","Riga, Latvia","anarhistilv",FALSE,120,2211,2175,891,2020-01-18 07:13:45,FALSE,NA,47,"1218431174625939456",0.834976950948882
785821781743407104,1257371548840853504,"NIMDHonduras",FALSE,"https://t.co/HoaeXsZU7b","es","NIMD Honduras","Honduras","El NIMD Honduras es una organizaci<f3>n establecida en 2000 en los Pa<ed>ses Bajos, para el  fortalecimiento y desarrollo de la Democracia y los partidos pol<ed>ticos.",FALSE,384,171,219,148,2016-10-11 12:38:07,FALSE,NA,46,"785821781743407104",0.240442913832803
480869807,1258229930728591360,"paquicoperez",FALSE,NA,"es","juanfranciscoperez","Ecuador","Productor Musical, Ingeniero, ejecutivo de Empresa y baterista de conjunto musical.",FALSE,198,41,31699,9203,2012-02-02 00:54:34,FALSE,NA,46,"480869807",0.535051354891593
2934042384,1257588418579697664,"NuevaRevoluci0n",FALSE,NA,"es","Nuevarevolucion.es","Galiza-Madrid-Barcelona","Periodismo alternativo. 
info@nuevarevolucion.es",FALSE,25820,2056,74201,61242,2014-12-17 23:33:28,FALSE,"https://t.co/2o3ZxHl5Ba",46,"2934042384",0.241888110315457
276822991,1257908459636490240,"IldefonsoM",FALSE,NA,"und","Ildefonso M. Thomsen","Buenos Aires, Argentina","Member @IIDHStrasbourg/ 32 years in @DiputadosAR & @SenadoArgentina, Augusto Conte to @pilattivergara/<U+2764><U+FE0F>@JusticiaPorFer_/ A proud<U+0001F1E6><U+0001F1F7>-born <U+0001F1FA><U+0001F1F8> Citizen",FALSE,551,530,124159,2700,2011-04-04 04:34:09,FALSE,"https://t.co/G6qbob2kqw",46,"276822991",0.87080221135213
217949801,1257955000665374720,"SebiQuintero",FALSE,NA,"es","Sebasti<e1>n Quintero","Wilde, Buenos Aires, Argentina","35 a<f1>os. Me gusta ser sociable, dulce, tierno y amigable. Sagitario. Busco nuevos amigos para entablar nuevas amistades. Soy sincero y leal.",FALSE,8280,8556,186005,11317,2010-11-21 00:27:26,FALSE,"https://t.co/JeF5cH9O5y",46,"217949801",0.486053600076726
13128922,1255870525144018944,"fcassia",FALSE,NA,"es","Fernando Cassia <U+0001F49A><U+0001F9E1>","Buenos Aires, Argentina","Writer,Computer Geek,Positive Troublemaker.[INTJ] https://t.co/hTRk9K7MRJ Inform<e1>tico q escribe s/Soft/Hard/Telcos.
Published @ INQ,INQ/VNU,BSN*,TechEye
Eng/Spa",FALSE,2179,5002,303441,99898,2008-02-06 01:57:29,FALSE,NA,46,"13128922",0.781078478803174
145459615,1256050967113588736,"DolarToday",FALSE,NA,"es","DolarToday<U+00AE>","Caracas, Venezuela","Noticias de Venezuela Mi<e9>rcoles May 6, 2020 el $ cotiza a Bs. 179021,82 y el <U+0080> a Bs. 195133,78 entra sin bloqueos -<U+25BA> https://t.co/QHIrz49eTW",FALSE,3755497,3431,1549073,468,2010-05-19 01:24:09,TRUE,"https://t.co/jkasgXOlGm",45,"145459615",0.0243015632616648
1209908887043883008,1257764601074155520,"JohnMcCIane",FALSE,NA,"es","John McClane <U+00B2>",NA,"DIE HARD WITH A VENGEANSE
Perseguido Pol<ed>tico",FALSE,35,54,431,24,2019-12-25 18:49:00,FALSE,NA,45,"1209908887043883008",0.557823413252545
69205157,1257410541301178368,"cefeche",FALSE,NA,"es","Carlos F Chamorro",NA,"Journalist/Periodista en Nicaragua. Director de Esta Semana y http://t.co/kxwIjQze3D",FALSE,193274,361,17138,35,2009-08-27 04:53:44,TRUE,NA,44,"69205157",0.00856552647868284
3729006075,1256965901829705728,"UEenParaguay",FALSE,NA,"es","UE en Paraguay","Asuncion, Paraguay","Cuenta oficial de la Delegaci<f3>n de la Uni<f3>n Europea en Paraguay. Facebook: Uni<f3>n Europea en Paraguay",FALSE,7504,507,1575,974,2015-09-21 14:31:15,TRUE,"https://t.co/PXZEcIyDSe",44,"3729006075",0.255310115474291
262158806,1257486971057963008,"Escarma1",FALSE,"https://t.co/EEqsmx5xtu","es","Esperanza Cardenas M","Colombia","Contadora <U+0001F469><U+200D><U+0001F4BC>",FALSE,798,877,2017,46391,2011-03-07 13:46:47,FALSE,NA,44,"262158806",0.351254618384934
252605344,1255183360856637440,"PAMI_org_ar",FALSE,NA,"es","PAMI - INSSJP",NA,"Instituto Nacional de Servicios Sociales para Jubilados y Pensionados.",FALSE,38500,229,21717,780,2011-02-15 14:52:46,TRUE,"https://t.co/Pw5OpJWNXe",44,"252605344",0.018115871738208
212439180,1258275418701848576,"redeaprizion",FALSE,NA,"pt","Aprizion","Brasil","Ou<e7>a as melhores r<e1>dios do app Tunein e leia as not<ed>cias do momento.",FALSE,344,132,141658,726,2010-11-06 02:26:47,FALSE,"https://t.co/KQlVbWhdQS",44,"212439180",0.0263243289698843
1135997103644131328,1257758243775844352,"AbbaNicaragua",FALSE,NA,"es","Abba Nicaragua",NA,"I live for justice",FALSE,23,31,6388,7498,2019-06-04 19:49:50,FALSE,NA,44,"1135997103644131328",0.748130834471141
809364165513138176,1258261337689513984,"P26Hugo",FALSE,NA,"es","El Papa Homo-Friendly<U+0001F3F3><U+FE0F><U+200D><U+0001F308><U+0001F497>",NA,"<U+0001F308>PAGINA FALSA, Y SIN ANIMO DE OFENDER A NADIE, SOLO SE INTENTA HACER UNA PARODIA, REPITO ES UN PARODIA, NO TOMARLO ENSERIO, PEACE HERMANOS!!!!!!",FALSE,13,85,53694,3,2016-12-15 11:47:09,FALSE,NA,43,"809364165513138177",0.96374199235555
753767247957659648,1257338405349965824,"VozdeRosario",FALSE,NA,"es","LaVozdeRosario -<U+0001F4BB>Portal de Noticias Independiente","Rosario, Argentina","<U+0001F399>El periodismo es libre o es una farsa
<U+0001F4F1>https://t.co/TkgcZ8IbzA
<U+0001F517>https://t.co/YAjNDB33XB
<U+0001F4F2>https://t.co/u6nAY1vWcT",FALSE,3795,1129,16106,94,2016-07-15 01:44:51,FALSE,"https://t.co/aEaTZ0lLUP",43,"753767247957659648",0.325057884860257
1942710062,1257570953854365696,"ReportoCA",FALSE,"https://t.co/BjoJBOU1vO","es","Reportes de CAm<e9>rica","Central America","Reportando informaci<f3>n desde Centro Am<e9>rica.

Menciona @ReportoCA o #ReportoCA en tu Tweet y citaremos tu Reporte.",FALSE,2311,553,225303,325,2013-10-07 02:32:56,FALSE,"https://t.co/ZU2niPd92f",43,"1942710062",0.0125895065651737
613577501,1256005129247088640,"QuePasaWeb",FALSE,NA,"es","Que Pasa Zona Norte","Gran Buenos Aires Norte","#Actualidad y #AgendaCultural de #ZonaNorte #GBA #SanIsidro #VicenteL<f3>pez #SanFernando #Tigre #SanMart<ed>n #Escobar #Malvinas #Pilar",FALSE,4765,3985,43975,667,2012-06-20 16:44:50,FALSE,"https://t.co/zoNgUsyfoX",42,"613577501",0.757682072807659
1894001738,1257771978884251648,"EloyAlfaroAlba",FALSE,"https://t.co/NP8dZBB9xJ","es","Eloy Alfaro de Alba",NA,"Abogado, Ex Embajador de Panam<e1> ante Casa Blanca, Ex Magistrado de Corte Suprema de Justicia, Ex Director de la Autoridad del Canal de Panam<e1>.",FALSE,20280,1369,42365,15514,2013-09-22 14:48:47,FALSE,NA,42,"1894001738",0.0427988976914594
912753641114697728,1257672390668095488,"ChiuljuPussala",FALSE,NA,"lv","Chiulju Pussala",NA,NA,FALSE,790,400,41235,5764,2017-09-26 19:00:01,FALSE,NA,41,"912753641114697729",0.536762720218144
86444881,1257793058218835968,"laprensa",FALSE,NA,"es","LA PRENSA Nicaragua","Nicaragua","Pol<ed>tica <U+0095> Econom<ed>a <U+0095> Espect<e1>culos <U+0095> Deportes <U+0095> Cultura <U+0095> Religi<f3>n <U+0095> Tecnolog<ed>a. Noticias de Nicaragua, Centroam<e9>rica y el mundo a un clic de distancia.",FALSE,348749,199,234968,1009,2009-10-31 02:19:33,TRUE,"http://t.co/xTIKMxn6Vu",41,"86444881",0.0438999300348559
66503037,1257880732300537856,"SoyManuVega",FALSE,NA,"es","<U+0001F173><U+0001F181>. <U+0001F17C><U+0001F170><U+0001F17D><U+0001F184> <U+0001F185><U+0001F174><U+0001F176><U+0001F170> <U+272A>","Mexico City","Medtuitero,  Anestesi<f3>logo fif<ed>, me quejo por todo y  no practico la LP #indivisamanent #dreamteam #comandohypnos <U+0001F3F3><U+FE0F><U+200D><U+0001F308>",FALSE,3140,1010,45236,100997,2009-08-17 22:09:24,FALSE,"https://t.co/S7TAcBuDIc",41,"66503037",0.0139470834213745
519706573,1257417214384168960,"sumariumcom",FALSE,NA,"es","Sumarium","Venezuela / Espa<f1>a (+34 657821628)",NA,FALSE,192434,1744,1726036,61,2012-03-09 18:25:49,FALSE,"https://t.co/1s8OK2615r",41,"519706573",0.0180306400874077
4925573068,1256966344895082496,"elRfull",FALSE,"https://t.co/Nllds4IYiU","it","TuiteroEnElCorralito","Madrid, Espa<f1>a","STOP N.W.O. <U+0001F30D>",FALSE,666,101,32449,19639,2016-02-17 22:14:30,FALSE,NA,41,"4925573068",0.169337974300697
2552487164,1257626869354188800,"EntrevistaTuits",FALSE,NA,"es","Gustavo Bravo L<f3>pez","Uruguay-Montevideo","intento ser un periodista d opini<f3>n 
es un tiempo en q el populismo predomina 
El populismo es fijar ideas f<e1>ciles
El progreso consiste en dinamizar ideas",FALSE,336,869,44147,19664,2014-06-07 12:26:24,FALSE,"https://t.co/Q0LLw1mdYt",41,"2552487164",0.925910767478335
1211814408201990144,1257975828782043136,"Tad__pole",FALSE,"https://t.co/n5QNNJzq8r","ko","<U+C6B8><U+CC59><U+C6B8><U+CC59>(<U+BC18><U+B3D9><U+ACB0>)",NA,"T1<U+2764><U+FE0F>T1<U+B9F4><U+BC84>  <U+2757><U+FE0F><U+B2E4> <U+C88B><U+C544><U+D569><U+B2C8><U+B2F9><U+2757><U+FE0F>#T1WIN 2019.11~ing <U+D0C0><U+D300> <U+C5B8><U+AE09> <U+C870><U+AE08> <U+C788><U+C2B5><U+B2C8><U+B2E4><U+2757><U+FE0F> <U+C778><U+C7A5> <U+AD6D><U+C790><U+B2D8> <U+2763><U+FE0F><U+2763><U+FE0F><U+C694><U+C998> <U+D2B8><U+C704><U+D130> <U+C880> <U+B738><U+D560><U+C218><U+B3C4> <U+C788><U+C2B4><U+B2F9>!",FALSE,88,127,675,1736,2019-12-31 01:00:50,FALSE,NA,41,"1211814408201990145",0.819954408890322
